# Raffaele Villani  Luca de Martino
# Marvil
# ML-CUP20
# 24/01/2021
134,27.322748,-5.580593
135,59.035713,-36.49112
136,62.01187,-35.177536
137,59.755424,-36.321056
138,64.7742,-33.379467
139,44.475945,-37.099922
140,33.824394,-21.418684
141,75.21109,-26.923798
142,34.91201,-22.887003
143,42.746704,-34.677666
144,30.742426,-13.239549
145,67.45015,-31.98559
146,57.858055,-37.144165
147,32.844227,-18.155487
148,32.052113,-16.8031
149,30.955006,-13.524792
150,55.94641,-38.14497
151,63.785828,-33.992718
152,32.258514,-17.650637
153,56.047157,-38.09076
154,31.581964,-15.307599
155,45.403694,-40.26574
156,71.10013,-29.336582
157,57.126556,-37.695904
158,30.721523,-13.124048
159,32.67724,-19.106918
160,75.27846,-26.798271
161,72.9494,-28.387815
162,34.911957,-23.159033
163,63.905174,-33.90191
164,38.989235,-28.762775
165,69.38181,-30.845676
166,36.941986,-24.914175
167,57.839645,-37.31582
168,60.83216,-35.75154
169,45.576126,-39.953117
170,31.333881,-13.87875
171,71.16682,-28.642796
172,31.606384,-15.443762
173,52.260056,-39.77292
174,41.179207,-31.600767
175,44.23706,-36.56155
176,27.322748,-5.580593
177,44.544945,-37.092377
178,46.172585,-41.447353
179,53.436897,-39.062695
180,71.537704,-29.376114
181,56.101685,-38.169525
182,67.10843,-32.222454
183,46.47695,-41.42063
184,73.71977,-27.7151
185,65.97062,-32.918358
186,56.89496,-37.754
187,31.195192,-13.800209
188,75.57995,-26.33495
189,41.197113,-31.892363
190,43.296173,-34.956406
191,69.83999,-30.48236
192,64.40903,-33.79808
193,31.51126,-13.622882
194,30.644644,-12.721489
195,31.777576,-16.623943
196,36.732986,-26.315279
197,59.74827,-36.387943
198,45.19982,-38.823715
199,33.278114,-19.803799
200,73.96672,-28.026741
201,28.170437,-6.81709
202,33.147324,-18.75999
203,65.86327,-33.00464
204,42.9337,-35.01322
205,38.925552,-28.975689
206,38.713203,-29.079006
207,31.564663,-15.887907
208,31.213736,-14.188271
209,66.35769,-32.618793
210,63.889267,-34.132366
211,29.570938,-9.892932
212,33.43853,-20.555456
213,51.200653,-40.25087
214,45.40712,-39.983463
215,31.612776,-15.687007
216,34.61577,-21.98619
217,40.010986,-30.650455
218,32.010036,-16.250761
219,27.473618,-5.7987366
220,31.712515,-15.843165
221,49.91015,-40.691822
222,35.11431,-23.409897
223,60.134254,-35.639896
224,31.030975,-13.452341
225,60.755333,-35.784893
226,31.28156,-14.048552
227,41.579468,-32.509068
228,44.980743,-38.21692
229,33.722206,-21.12478
230,61.87027,-35.025177
231,75.55306,-26.852423
232,51.367485,-40.317104
233,57.979218,-37.272484
234,49.635803,-40.645126
235,37.42295,-26.67622
236,39.587708,-29.731241
237,74.99923,-27.211243
238,34.63453,-22.893753
239,30.1939,-11.776638
240,37.839355,-27.437342
241,37.392967,-26.606796
242,75.157425,-26.819958
243,33.696842,-20.976057
244,27.479904,-5.3599463
245,30.011822,-10.674712
246,28.468224,-7.271291
247,53.156685,-39.429657
248,57.75741,-37.28321
249,75.02421,-27.059206
250,65.98362,-33.025124
251,64.24014,-33.822163
252,32.370777,-17.9978
253,50.846985,-40.17776
254,46.322556,-41.149437
255,45.314117,-40.39814
256,28.837547,-9.137173
257,76.208305,-26.477224
258,64.136406,-33.970764
259,40.38466,-31.143394
260,46.740646,-41.376804
261,31.7507,-16.237873
262,56.31228,-38.021065
263,68.05574,-31.637245
264,32.826134,-19.310982
265,35.511776,-24.203997
266,56.093758,-38.03955
267,28.079004,-7.411022
268,70.54373,-29.95876
269,75.4096,-26.884426
270,26.984343,-4.8686333
271,61.26281,-35.549435
272,75.01288,-27.100813
273,51.982315,-40.051365
274,67.325,-32.202896
275,34.64551,-22.651957
276,54.138245,-38.802906
277,54.029953,-39.040417
278,31.487434,-14.722063
279,74.23915,-27.718342
280,74.102745,-27.354229
281,75.86658,-26.71139
282,63.38623,-34.49083
283,48.23253,-41.170948
284,75.302216,-26.71445
285,48.331123,-41.277634
286,27.764341,-6.284672
287,33.23786,-19.099934
288,46.038788,-41.204693
289,76.4492,-26.238857
290,30.114948,-11.30585
291,48.64509,-40.893955
292,70.95813,-29.670908
293,60.203377,-36.054897
294,49.949364,-40.664795
295,31.346636,-15.30988
296,32.042385,-14.121468
297,52.88867,-39.545444
298,46.37549,-41.491817
299,72.341606,-28.718416
300,43.59806,-35.48934
301,31.552032,-15.99623
302,31.995415,-17.270582
303,30.408682,-11.009065
304,44.04892,-36.093735
305,60.69095,-35.862686
306,33.269356,-20.641243
307,43.234543,-34.94457
308,65.13497,-33.41087
309,31.125072,-13.705491
310,70.020164,-30.367916
311,45.172455,-39.210606
312,41.0577,-32.459576
313,50.998123,-40.312294
314,30.427095,-9.573309
315,51.861786,-40.122547
316,29.988008,-11.181216
317,37.312134,-26.586477
318,28.797148,-8.9928
319,56.764122,-37.552227
320,39.308456,-29.461184
321,46.14276,-41.252605
322,45.262047,-40.148582
323,49.843185,-40.578506
324,68.48155,-31.406387
325,62.73648,-34.734344
326,38.777634,-28.80524
327,31.168653,-14.512356
328,64.95951,-33.548126
329,44.300774,-36.801357
330,52.66597,-39.68056
331,75.40512,-26.92841
332,75.70883,-26.766203
333,44.533203,-37.245358
334,44.7928,-37.716896
335,38.345833,-27.767008
336,40.19214,-30.269585
337,46.76487,-40.85636
338,45.68766,-40.19667
339,28.837547,-9.137173
340,30.969694,-13.66252
341,58.249718,-36.998146
342,70.91211,-29.492498
343,62.40776,-34.923664
344,46.136124,-41.51914
345,71.54607,-29.243958
346,61.660965,-35.30702
347,29.959984,-11.75156
348,50.85958,-40.548946
349,40.892654,-31.994791
350,32.21809,-16.578989
351,30.991156,-13.284943
352,53.876755,-39.14721
353,70.61391,-30.169651
354,45.41545,-39.54408
355,62.0605,-35.12875
356,40.36901,-30.736258
357,72.35474,-28.621487
358,49.056816,-40.86841
359,40.25511,-30.159582
360,30.862923,-12.9612465
361,29.928476,-10.920988
362,28.97475,-9.26874
363,48.677322,-41.148003
364,37.47551,-26.734816
365,29.415092,-9.390327
366,55.547653,-38.341084
367,39.163223,-29.271639
368,31.54112,-14.955372
369,57.1364,-37.615746
370,63.140717,-34.35155
371,43.45336,-35.215134
372,68.07437,-31.667898
373,36.983315,-25.942589
374,34.88069,-23.579199
375,31.95582,-15.874944
376,62.812683,-34.545998
377,28.049767,-7.154317
378,35.95436,-24.709784
379,49.151863,-37.901787
380,67.417175,-31.97289
381,32.899826,-17.795294
382,27.402254,-5.7038527
383,75.51322,-26.742622
384,62.455093,-34.835278
385,29.95067,-10.361933
386,42.381752,-33.56944
387,72.29839,-28.967089
388,40.253296,-30.326315
389,75.32016,-26.850166
390,73.10332,-28.311947
391,41.207108,-31.559835
392,46.734085,-41.51351
393,73.76558,-27.804436
394,37.068016,-26.250397
395,46.523476,-41.639294
396,29.883987,-11.575367
397,39.21109,-29.32115
398,35.160965,-23.956009
399,50.762268,-40.54
400,46.603928,-41.674847
401,42.52156,-34.5737
402,64.8267,-33.550663
403,70.73802,-29.00227
404,34.326195,-21.98964
405,42.966858,-34.1417
406,30.872154,-13.547537
407,75.27252,-26.755661
408,33.69938,-21.000875
409,58.29203,-37.185387
410,43.62014,-35.15919
411,61.438797,-35.48048
412,31.033648,-13.93471
413,46.44227,-41.54129
414,56.513588,-37.94236
415,31.57108,-15.358813
416,38.92885,-28.93681
417,58.263954,-36.741913
418,60.57364,-35.881668
419,35.534073,-23.555897
420,49.059982,-40.23119
421,33.97574,-20.555803
422,28.98319,-8.269863
423,51.115982,-40.18304
424,62.905777,-34.63513
425,39.933044,-30.23459
426,72.233986,-28.897554
427,42.622154,-33.908825
428,61.968735,-35.233143
429,29.446327,-10.10506
430,65.8154,-32.980034
431,74.60508,-27.083372
432,57.1531,-37.661415
433,64.922005,-33.576538
434,68.95568,-31.115355
435,30.677223,-12.83998
436,59.02897,-36.686413
437,70.70617,-29.633595
438,71.48226,-29.188229
439,31.07181,-14.7533045
440,62.54596,-34.805542
441,62.718918,-34.65058
442,71.844154,-29.202892
443,36.17402,-22.423433
444,32.43017,-17.637257
445,32.665665,-18.523445
446,30.663956,-12.273052
447,65.26067,-33.458294
448,37.73494,-27.916382
449,45.542923,-40.4255
450,32.460865,-17.961243
451,52.323807,-39.728306
452,27.764341,-6.284672
453,35.872787,-24.258596
454,29.5481,-9.581958
455,52.366714,-39.844196
456,66.23465,-32.81042
457,31.515514,-15.24956
458,66.64659,-32.533215
459,30.769802,-13.487975
460,48.617477,-41.28954
461,40.912163,-31.132816
462,31.818644,-16.638586
463,36.60537,-25.62971
464,31.480091,-13.757281
465,45.97381,-41.51031
466,68.25762,-31.667877
467,44.97341,-38.087753
468,76.612144,-25.951862
469,31.003565,-14.008071
470,31.429764,-14.281027
471,40.742004,-31.23657
472,38.699913,-28.88773
